student_id,gender,major,program,GPA
5483,Male,B.Tech,CSE,7.627743367906914
5484,Female,B.Tech,CSE,6.346613237894171
5485,Female,B.Tech,CSE,7.441641204434499
5486,Male,MS,ECE,8.072063596993457
5487,Male,B.Tech,ECE,6.283891084074828
5488,Male,B.Tech,ECE,6.933217350626886
5489,Male,B.Tech,ECE,8.74711312963369
5490,Male,MS,ECE,8.551912282565434
5491,Female,MS,CSE,8.13072807130179
5492,Male,MS,CSE,8.694867364597966
5493,Female,MS,ECE,7.128832228304223
5494,Female,MS,CSE,6.755214412935011
5495,Male,MS,CHD,6.316039583341055
5496,Male,B.Tech,CSE,6.595270682988599
5497,Male,MS,CHD,7.338571581414016
5498,Male,B.Tech,CHD,5.4139899979494785
5499,Male,B.Tech,CHD,6.858450260071482
5500,Male,B.Tech,CSE,7.289370444483962
5501,Other,B.Tech,ECE,8.314359765737171
5502,Female,MS,CND,9.441959975636667
5503,Male,B.Tech,CSE,7.590394824710057
5504,Female,B.Tech,CSE,8.547587769681744
5505,Female,PhD,CHD,8.712808123005441
5506,Male,MS,CSE,9.519183459324005
5507,Male,B.Tech,ECE,7.657090389771706
5508,Female,B.Tech,ECE,7.006302994116859
5509,Male,B.Tech,CSE,7.725923870477688
5510,Female,B.Tech,CSE,5.962270601578528
5511,Male,B.Tech,CSE,6.130872550893074
5512,Male,B.Tech,CSE,9.156120124738354
5513,Female,MS,CND,7.716531807626578
5514,Female,PhD,CSE,9.040243558086553
5515,Male,B.Tech,CND,8.018136789743416
5516,Female,PhD,CSE,7.611579140851164
5517,Female,B.Tech,CSE,6.338974518361909
5518,Male,B.Tech,CSE,6.706737118339655
5519,Male,MS,CHD,8.275383870422726
5520,Female,B.Tech,ECE,6.342004491132137
5521,Male,MS,ECE,8.009071790608857
5522,Male,B.Tech,ECE,6.797634022886037
5523,Male,B.Tech,ECE,4.567967459534903
5524,Male,B.Tech,ECE,7.035247270819216
5525,Male,B.Tech,ECE,8.446087069355011
5526,Male,MS,CHD,8.694851264090401
5527,Male,PhD,ECE,8.382282849439529
5528,Male,B.Tech,ECE,8.13074525070716
5529,Female,MS,ECE,7.307430710996457
5530,Female,MS,CND,8.451754396880714
5531,Male,PhD,CHD,8.276234462518135
5532,Female,MS,CHD,7.405950005482319
5533,Male,B.Tech,ECE,6.860737205306993
5534,Male,B.Tech,CHD,6.564447692356003
5535,Female,B.Tech,CSE,7.486166739315175
5536,Male,B.Tech,ECE,5.370677233346922
5537,Female,B.Tech,CSE,6.656661033920487
5538,Female,MS,CSE,7.410770656857732
5539,Male,MS,ECE,7.592287404682949
5540,Male,B.Tech,ECE,7.361802695011199
5541,Male,B.Tech,CSE,6.204013903308749
5542,Male,B.Tech,ECE,5.54306201399035
5543,Male,B.Tech,CHD,6.7059770538183034
5544,Female,MS,CSE,8.114415366005938
5545,Male,PhD,CSE,7.948732838169353
5546,Male,B.Tech,ECE,7.487732041498049
5547,Male,MS,CND,8.171597389295144
5548,Male,MS,ECE,8.31641575791284
5549,Male,B.Tech,CND,6.990210880481757
5550,Male,B.Tech,CSE,6.094033044494069
5551,Male,B.Tech,ECE,8.925173955399613
5552,Male,B.Tech,ECE,8.325727525557332
5553,Male,B.Tech,ECE,7.981339515614012
5554,Male,B.Tech,ECE,5.90354549784216
5555,Male,B.Tech,CND,6.029859552948886
5556,Female,B.Tech,CSE,6.9756415705980315
5557,Female,MS,ECE,6.419948758222157
5558,Other,B.Tech,CSE,7.629478852485625
5559,Male,B.Tech,CSE,7.498869483059285
5560,Male,B.Tech,CND,7.25364289467518
5561,Male,B.Tech,CSE,7.030736290665877
5562,Male,PhD,CND,8.15320409671995
5563,Male,B.Tech,CND,6.42699751839012
5564,Female,B.Tech,CSE,6.628955972261744
5565,Female,B.Tech,ECE,7.970235078830843
5566,Male,B.Tech,CHD,7.341428312975699
5567,Female,B.Tech,ECE,6.163922922507628
5568,Male,B.Tech,CHD,5.121190501898492
5569,Other,B.Tech,CND,6.3258573822253386
5570,Male,B.Tech,CSE,5.035239243343973
5571,Male,MS,CSE,7.621334279954566
5572,Female,B.Tech,CND,5.212232686233127
5573,Male,PhD,CHD,8.442461154319947
5574,Male,MS,CSE,8.406897772436336
5575,Male,MS,CSE,8.02045564536235
5576,Female,B.Tech,ECE,5.2012110104164435
5577,Female,B.Tech,CSE,7.63489671735971
5578,Male,B.Tech,ECE,5.216957020297931
5579,Male,PhD,ECE,8.383584622119141
5580,Male,B.Tech,CND,5.181638355044603
5581,Male,B.Tech,ECE,7.738408031592067
5582,Male,MS,CND,7.425907886868842
5583,Male,B.Tech,ECE,9.299598387961309
5584,Male,B.Tech,ECE,6.9108528434930925
5585,Male,B.Tech,ECE,7.129382118685029
5586,Male,MS,CSE,6.68407027552453
5587,Male,MS,CSE,7.685472755158787
5588,Female,B.Tech,ECE,7.748261347334504
5589,Male,B.Tech,ECE,7.142174396346233
5590,Male,B.Tech,CSE,5.496693671996632
5591,Female,B.Tech,CSE,6.145761117065223
5592,Other,B.Tech,CSE,6.430615859094419
5593,Male,B.Tech,ECE,6.3285442351364525
5594,Male,PhD,ECE,8.929532710653753
5595,Male,B.Tech,CND,5.773532399302509
5596,Male,B.Tech,CND,7.044942389356794
5597,Female,B.Tech,ECE,8.436569593496445
5598,Male,PhD,CSE,9.079054953518872
5599,Male,PhD,CHD,8.580067360401605
5600,Male,B.Tech,ECE,8.040747073162075
5601,Female,B.Tech,CSE,6.109879639599633
5602,Male,B.Tech,CND,7.180648142907585
5603,Male,B.Tech,CND,6.426941336495974
5604,Male,B.Tech,CHD,7.6530347887324
5605,Male,PhD,ECE,8.844647576059977
5606,Male,B.Tech,ECE,8.253166536989848
5607,Male,PhD,ECE,8.928874682532706
5608,Female,B.Tech,CND,6.943753807297171
5609,Female,B.Tech,CSE,8.392222918269221
5610,Male,B.Tech,CHD,8.159892443009795
5611,Male,MS,CSE,7.183688790804735
5612,Female,B.Tech,CSE,7.577033348926869
5613,Male,B.Tech,ECE,6.735432757376544
5614,Female,MS,CHD,8.535419647123277
5615,Male,B.Tech,ECE,6.059188532169225
5616,Male,B.Tech,CND,6.749277949311886
5617,Male,B.Tech,CND,8.23773312486729
5618,Other,B.Tech,CSE,4.654589296427957
5619,Male,B.Tech,CHD,6.959956113858166
5620,Male,B.Tech,CSE,6.410984042728502
5621,Female,MS,CND,7.689920802729478
5622,Male,MS,CND,6.395131753275324
5623,Female,B.Tech,CSE,6.691381411729161
5624,Male,B.Tech,ECE,6.069578371078202
5625,Female,B.Tech,CND,5.392600440928706
5626,Female,PhD,ECE,8.480848670159448
5627,Male,B.Tech,ECE,8.306834329217416
5628,Male,PhD,CND,8.148704350409641
5629,Male,B.Tech,ECE,7.1411727395699005
5630,Male,B.Tech,ECE,7.961669591853513
5631,Male,B.Tech,ECE,6.416776570783643
5632,Male,MS,CHD,8.791143707461714
5633,Female,B.Tech,ECE,5.055950333156399
5634,Male,MS,CSE,8.71179613949387
5635,Female,B.Tech,ECE,4.896590368297879
5636,Female,B.Tech,CSE,5.753579823598855
5637,Male,B.Tech,CND,4.206163788520794
5638,Male,B.Tech,CSE,7.7739427157137735
5639,Male,B.Tech,CHD,7.8295001005941165
5640,Female,B.Tech,ECE,7.840476105765947
5641,Male,B.Tech,CSE,5.372860334666283
5642,Male,B.Tech,ECE,6.381598585427171
5643,Female,B.Tech,CSE,8.367395119785689
5644,Female,B.Tech,CSE,8.518518299951243
5645,Other,MS,CND,7.7841196160981765
5646,Male,B.Tech,ECE,6.765327499197084
5647,Male,PhD,ECE,8.883203837451934
5648,Male,MS,CHD,8.406011756342822
5649,Male,B.Tech,CHD,6.615596252666571
5650,Male,B.Tech,CSE,8.175094652452824
5651,Male,B.Tech,ECE,5.992918786907495
5652,Female,MS,CSE,8.451989034590138
5653,Male,B.Tech,CSE,6.971415745523059
5654,Male,B.Tech,CND,5.925973720046811
5655,Female,MS,CSE,6.598239792644114
5656,Male,MS,CSE,7.726274182058302
5657,Male,MS,CSE,7.719051451931412
5658,Male,B.Tech,ECE,7.728925486707025
5659,Male,B.Tech,ECE,5.687660750934824
5660,Female,B.Tech,ECE,6.067195947715785
5661,Male,PhD,CSE,7.781621795254036
5662,Male,B.Tech,CND,6.688279231495318
5663,Male,B.Tech,ECE,4.628897894839167
5664,Male,MS,CSE,7.82239423487082
5665,Female,B.Tech,ECE,5.531085704396923
5666,Female,B.Tech,CSE,7.1564516590110205
5667,Male,B.Tech,CSE,7.554939095049729
5668,Male,PhD,CND,8.260377311722609
5669,Other,MS,ECE,7.300501393830511
5670,Male,B.Tech,CSE,8.593192997152485
5671,Male,B.Tech,CSE,6.446217408822207
5672,Male,B.Tech,CSE,7.6032504141227655
5673,Male,B.Tech,CSE,7.745819393257411
5674,Male,B.Tech,ECE,7.425321257367653
5675,Male,B.Tech,ECE,6.6925360567928704
5676,Other,MS,CSE,8.02614503693906
5677,Male,B.Tech,CND,5.169551627375621
5678,Male,B.Tech,ECE,6.377802430442575
5679,Male,PhD,CSE,8.524436699185351
5680,Male,PhD,CSE,8.176207274812388
5681,Male,B.Tech,CSE,6.346679521904282
5682,Male,B.Tech,ECE,6.911771582816967
5683,Male,B.Tech,CHD,6.353077913988369
5684,Male,B.Tech,ECE,7.599981398576269
5685,Male,MS,CSE,7.399942813506474
5686,Male,PhD,CSE,8.445706468677454
5687,Male,B.Tech,CSE,7.857296790000992
5688,Female,B.Tech,CSE,6.463751373585385
5689,Female,B.Tech,ECE,6.86033240444814
5690,Male,B.Tech,CSE,7.368364635507787
5691,Female,B.Tech,CSE,7.6290141708118995
5692,Female,MS,CSE,8.54587049303436
5693,Female,B.Tech,ECE,7.7349169139487906
5694,Male,B.Tech,ECE,7.436057090118719
5695,Male,B.Tech,CHD,4.932337306857589
5696,Male,B.Tech,ECE,9.574166623402636
5697,Female,B.Tech,CSE,7.260424224111973
5698,Male,B.Tech,CSE,5.867265201882798
5699,Male,B.Tech,CSE,6.697506829365152
5700,Female,MS,CSE,7.810862895081194
5701,Male,B.Tech,ECE,8.455206340144862
5702,Male,B.Tech,CSE,6.948247451600754
5703,Female,B.Tech,CSE,7.54329717324416
5704,Male,B.Tech,ECE,6.048859281538087
5705,Male,B.Tech,ECE,6.8222143401544875
5706,Male,B.Tech,ECE,6.905698571371123
5707,Female,B.Tech,CSE,7.489488844864933
5708,Female,B.Tech,ECE,7.650336664563793
5709,Female,PhD,CHD,8.263293657902034
5710,Male,B.Tech,CSE,6.397610209712052
5711,Male,B.Tech,CSE,7.3262617755664206
5712,Female,B.Tech,CSE,7.779233717347365
5713,Male,B.Tech,ECE,7.098004772598127
5714,Male,MS,CSE,8.16388996759409
5715,Male,B.Tech,CSE,7.088758628352877
5716,Female,MS,ECE,7.95616784088745
5717,Male,B.Tech,CND,7.447961731867126
5718,Female,MS,ECE,7.80051951970764
5719,Male,B.Tech,CSE,6.708719582501384
5720,Female,MS,CND,7.7106527277287755
5721,Male,B.Tech,ECE,6.618858718197905
5722,Male,MS,ECE,8.628474390900998
5723,Female,B.Tech,ECE,7.550553107409106
5724,Male,B.Tech,ECE,4.877454387068949
5725,Female,B.Tech,CHD,6.560311404368563
5726,Male,B.Tech,CSE,7.247791045642773
5727,Female,B.Tech,ECE,7.504845160327975
5728,Female,B.Tech,CSE,4.482058064341656
5729,Male,PhD,ECE,8.638319412800938
5730,Male,MS,CSE,7.253776862991934
5731,Male,B.Tech,CSE,6.512345930977026
5732,Male,B.Tech,ECE,6.27971235378421
5733,Male,PhD,CHD,7.961329855504614
5734,Male,B.Tech,CSE,9.065599191987257
5735,Female,MS,ECE,7.233784084737589
5736,Male,B.Tech,CSE,5.130686715705504
5737,Male,B.Tech,CSE,6.502444946782837
5738,Male,B.Tech,ECE,7.071939235833341
5739,Male,B.Tech,CSE,6.445050195545916
5740,Male,B.Tech,CSE,7.053486195910187
5741,Male,MS,ECE,8.979245272475552
5742,Male,B.Tech,CHD,5.051054273047878
5743,Male,B.Tech,ECE,8.51515938797374
5744,Female,B.Tech,CHD,8.741964743842335
5745,Male,MS,CSE,7.721184768434974
5746,Male,B.Tech,CSE,6.800046517496547
5747,Male,MS,ECE,7.665047257748406
5748,Male,MS,CHD,7.4650252553083565
5749,Male,MS,ECE,7.967956044082735
5750,Female,PhD,CHD,8.131345638666623
5751,Male,B.Tech,CSE,7.901630198406325
5752,Female,MS,CND,9.115553935257822
5753,Male,B.Tech,CSE,8.178197843342913
5754,Female,B.Tech,CHD,5.625712786122064
5755,Male,B.Tech,ECE,6.1641796653327585
5756,Male,B.Tech,CSE,7.565925532696971
5757,Other,MS,ECE,8.988165506712413
5758,Male,PhD,ECE,7.777501156872775
5759,Male,B.Tech,CSE,8.328004249509535
5760,Male,B.Tech,CSE,6.80268389505211
5761,Female,B.Tech,CND,7.688798339099587
5762,Male,MS,CSE,7.800291964134697
5763,Female,B.Tech,CSE,7.343253325146802
5764,Male,PhD,CHD,7.97148693649589
5765,Male,B.Tech,CSE,7.549033142863596
5766,Male,B.Tech,CHD,7.5696975193787805
5767,Male,B.Tech,CHD,5.842920631608003
5768,Male,B.Tech,ECE,7.865411469625943
5769,Female,B.Tech,ECE,8.084853234744285
5770,Male,B.Tech,ECE,7.408847115280972
5771,Male,B.Tech,CSE,5.538927520596815
5772,Female,PhD,CHD,8.45080861717157
5773,Male,MS,CND,8.034539140152933
5774,Female,B.Tech,CSE,6.821873928416273
5775,Male,B.Tech,CSE,5.749507991885318
5776,Male,MS,CHD,7.404889719967445
5777,Female,B.Tech,ECE,6.023602062742341
5778,Male,PhD,ECE,7.906416113489764
5779,Male,B.Tech,CSE,7.079351141098357
5780,Male,B.Tech,ECE,9.72524285384727
5781,Male,B.Tech,CSE,6.5121671858099965
5782,Male,B.Tech,CSE,5.648791005071817
5783,Female,MS,ECE,7.963659869600004
5784,Male,B.Tech,CSE,7.869758859840333
5785,Other,PhD,CSE,8.217667005580049
5786,Female,B.Tech,ECE,7.944556594979286
5787,Male,B.Tech,ECE,7.0197549203936465
5788,Female,B.Tech,CSE,6.480725702510574
5789,Female,MS,ECE,8.739571125536203
5790,Male,PhD,CSE,8.861437639290358
5791,Female,MS,CND,8.908388595430344
5792,Male,MS,CSE,9.310105595293416
5793,Male,B.Tech,CND,5.784776143623894
5794,Other,B.Tech,CSE,8.020667602372775
5795,Male,MS,CND,7.251200563028313
5796,Male,B.Tech,CSE,8.241349989548064
5797,Male,B.Tech,ECE,5.964474559809302
5798,Male,B.Tech,ECE,7.511492177309383
5799,Male,B.Tech,ECE,7.658650996884197
5800,Male,PhD,CSE,8.605140090455325
5801,Female,MS,ECE,8.075846036959616
5802,Male,B.Tech,CND,6.1035125860749195
5803,Male,MS,CND,7.987106880553997
5804,Male,PhD,ECE,8.2485487017434
5805,Male,B.Tech,CSE,7.293480200413835
5806,Male,B.Tech,CSE,7.128512737976402
5807,Female,MS,CHD,6.625650299406927
5808,Male,B.Tech,ECE,7.991337941809554
5809,Female,MS,CHD,8.195768823096437
5810,Male,B.Tech,CND,7.698165970354664
5811,Female,MS,CSE,8.566247901118683
5812,Male,B.Tech,ECE,7.142060606561406
5813,Male,MS,ECE,7.411165699118677
5814,Male,B.Tech,ECE,7.94288675960072
5815,Male,B.Tech,CND,8.249895104331861
5816,Male,B.Tech,ECE,7.953519886729968
5817,Male,B.Tech,CSE,6.471755496217863
5818,Male,MS,CHD,8.082893776362157
5819,Male,B.Tech,CSE,8.210886851171159
5820,Female,B.Tech,CSE,7.329764925454507
5821,Male,MS,ECE,7.842311709777313
5822,Female,B.Tech,CSE,7.584654164770838
5823,Male,PhD,ECE,8.04810683342175
5824,Male,B.Tech,ECE,6.842866260728621
5825,Female,PhD,CSE,8.78963510633143
5826,Female,B.Tech,CHD,6.225480899624898
5827,Female,B.Tech,CSE,7.171637989370557
5828,Female,B.Tech,CSE,8.113637842497955
5829,Male,MS,CND,8.988503249681955
5830,Female,B.Tech,CSE,5.397228883280778
5831,Male,B.Tech,ECE,6.031096516863591
5832,Male,B.Tech,CSE,6.169213515788356
5833,Male,MS,CND,8.687610823073397
5834,Male,B.Tech,CHD,5.605468805842448
5835,Female,MS,ECE,9.346525137438809
5836,Male,B.Tech,CSE,7.838092979830768
5837,Male,B.Tech,CND,6.373777090478145
5838,Male,MS,CND,7.5211940703567794
5839,Male,B.Tech,CSE,7.3924755258731025
5840,Male,B.Tech,ECE,6.102825664725787
5841,Male,MS,ECE,7.437417427265081
5842,Male,B.Tech,CSE,7.03668364637849
5843,Male,B.Tech,ECE,8.27727553749774
5844,Male,B.Tech,CSE,6.662995557609827
5845,Male,PhD,CHD,8.728853653248551
5846,Female,MS,CSE,8.302619201675316
5847,Male,B.Tech,ECE,8.122410906469288
5848,Male,B.Tech,CND,7.234608109605435
5849,Female,B.Tech,CSE,7.648094798602191
5850,Female,B.Tech,ECE,7.5199895648132475
5851,Male,B.Tech,ECE,5.659186526818055
5852,Male,B.Tech,CND,6.322583248342067
5853,Male,MS,ECE,7.406416727353216
5854,Male,B.Tech,CHD,8.440127236451485
5855,Female,B.Tech,ECE,8.0587069133637
5856,Male,B.Tech,ECE,6.143063870417319
5857,Male,B.Tech,ECE,8.01062964400114
5858,Male,B.Tech,ECE,8.407526818091217
5859,Male,B.Tech,CSE,7.417738223918176
5860,Male,B.Tech,ECE,7.330735948925766
5861,Male,B.Tech,CSE,7.397983357452138
5862,Male,MS,CHD,8.334365094630536
5863,Male,MS,ECE,8.49533805780302
5864,Male,B.Tech,CSE,7.706457391379563
5865,Male,B.Tech,ECE,5.645772103561049
5866,Female,B.Tech,ECE,5.2260129954848376
5867,Male,B.Tech,CSE,6.977548458270185
5868,Male,B.Tech,ECE,7.558853701293209
5869,Male,B.Tech,CHD,8.771810229924355
5870,Male,B.Tech,ECE,8.047801986657095
5871,Female,PhD,ECE,8.142853701074435
5872,Male,B.Tech,CND,5.962376420828304
5873,Male,B.Tech,ECE,8.363105705251412
5874,Male,B.Tech,ECE,5.566322784458769
5875,Male,PhD,CND,7.956418210439173
5876,Female,MS,CSE,8.1214977859696
5877,Male,B.Tech,ECE,7.216767633018616
5878,Female,B.Tech,CSE,6.460094040362506
5879,Female,B.Tech,ECE,7.302768242487234
5880,Male,PhD,CND,8.76270358403846
5881,Male,B.Tech,CSE,6.428493552637423
5882,Female,B.Tech,ECE,4.940669005638426
5883,Male,PhD,CHD,8.599601495239881
5884,Male,B.Tech,CSE,9.10328190418516
5885,Male,B.Tech,CHD,5.30456608516893
5886,Female,B.Tech,CSE,7.144826413947176
5887,Male,B.Tech,CSE,6.85573924651778
5888,Male,B.Tech,ECE,8.595831963781666
5889,Male,B.Tech,CSE,4.37048476646895
5890,Female,B.Tech,ECE,7.717143086731358
5891,Male,B.Tech,CSE,6.772306675550205
5892,Male,B.Tech,CSE,6.870346177651216
5893,Male,B.Tech,ECE,7.429417664499853
5894,Male,B.Tech,CHD,6.1583073930336045
5895,Male,B.Tech,CHD,6.404650809642836
5896,Male,B.Tech,CND,6.720682536906395
5897,Male,MS,CND,8.191332515890467
5898,Male,B.Tech,ECE,6.076806783725516
5899,Male,B.Tech,ECE,8.193948543449538
5900,Male,MS,CSE,7.511869421788544
5901,Male,MS,ECE,7.123448117285286
5902,Male,B.Tech,CND,7.77337394316587
5903,Male,B.Tech,CSE,7.728785761806897
5904,Male,B.Tech,CHD,6.438320229664559
5905,Male,PhD,CND,8.448940944678041
5906,Male,B.Tech,CSE,6.951848033037775
5907,Male,B.Tech,ECE,5.599669844659014
5908,Female,B.Tech,ECE,8.484448359182858
5909,Male,B.Tech,CND,7.870146797996906
5910,Male,B.Tech,CHD,6.411806555842304
5911,Female,B.Tech,CSE,7.900476175970652
5912,Male,B.Tech,CSE,6.83229337002061
5913,Male,B.Tech,ECE,6.765363693223482
5914,Male,PhD,CND,8.581338019987722
5915,Male,B.Tech,ECE,6.7910442574128815
5916,Male,B.Tech,CSE,6.20433118165504
5917,Female,B.Tech,ECE,7.1974452155682
5918,Male,B.Tech,CSE,6.292487063954803
5919,Male,B.Tech,ECE,7.337186175547134
5920,Male,B.Tech,CSE,7.293349013953387
5921,Male,MS,CND,7.783535065267372
5922,Female,B.Tech,CSE,6.346878285345044
5923,Female,MS,CHD,8.195888177042372
5924,Female,PhD,CSE,8.73461774802718
5925,Male,B.Tech,CSE,8.068965954436788
5926,Male,PhD,CSE,9.58494021753112
5927,Female,MS,CND,9.199641871820216
5928,Other,B.Tech,ECE,8.057117284821667
5929,Male,B.Tech,ECE,6.987606982063788
5930,Female,B.Tech,CHD,5.80244091926973
5931,Female,B.Tech,ECE,8.312020017825894
5932,Male,B.Tech,CSE,6.347270645020023
5933,Male,PhD,CHD,8.42894193082976
5934,Male,B.Tech,CSE,6.500758479461669
5935,Male,PhD,ECE,8.358608880956673
5936,Male,B.Tech,ECE,7.597241793975381
5937,Male,B.Tech,CSE,7.245840263280022
5938,Female,B.Tech,ECE,5.803013974063955
5939,Male,PhD,CSE,8.738883692155778
5940,Male,B.Tech,CSE,8.126197087091676
5941,Male,B.Tech,ECE,5.73869898715674
5942,Male,MS,CSE,7.988957624020302
5943,Male,B.Tech,CND,6.8817166868150945
5944,Female,PhD,CND,7.695271474834222
5945,Male,B.Tech,CSE,6.883107429174135
5946,Male,B.Tech,ECE,8.564465400623789
5947,Male,MS,CSE,9.825444339179304
5948,Female,B.Tech,ECE,7.191117019112715
5949,Female,MS,CHD,8.731062243527989
5950,Male,MS,CSE,7.221452033970675
5951,Female,B.Tech,ECE,7.967559731641767
5952,Male,B.Tech,CSE,5.421024881140312
5953,Male,B.Tech,ECE,7.95766506093125
5954,Male,B.Tech,CSE,7.32938923305381
5955,Female,PhD,CHD,8.185015381682936
5956,Male,B.Tech,ECE,9.136467412709864
5957,Male,B.Tech,CSE,8.664428887431729
5958,Female,B.Tech,CHD,6.670427640334893
5959,Male,B.Tech,CSE,4.732778662219545
5960,Male,MS,ECE,8.165989785524474
5961,Female,PhD,CSE,7.314064518343049
5962,Male,MS,CHD,7.346581157742411
5963,Female,MS,CHD,7.005403508554223
5964,Male,B.Tech,CSE,5.8642918143099845
5965,Female,B.Tech,ECE,7.158705769322081
5966,Male,B.Tech,CSE,7.496223737846498
5967,Male,B.Tech,CSE,7.1997958073022525
5968,Female,MS,CND,8.377410410187936
5969,Male,PhD,CSE,8.024759111585855
5970,Female,B.Tech,ECE,7.069512929919151
5971,Female,MS,CND,9.011429599174802
5972,Female,B.Tech,CHD,5.687242336417609
5973,Female,B.Tech,CSE,7.069559980607527
5974,Male,B.Tech,CHD,6.2231723979491385
5975,Female,MS,CSE,6.893294848719518
5976,Female,B.Tech,ECE,7.226866042579751
5977,Female,B.Tech,CSE,8.323419226671206
5978,Female,B.Tech,CSE,6.936302988508457
5979,Male,B.Tech,ECE,6.557318758197923
5980,Female,B.Tech,ECE,7.935958225371547
5981,Female,B.Tech,ECE,6.454329283218524
5982,Male,B.Tech,CHD,6.584307913915056
5983,Male,PhD,ECE,7.963271175770352
5984,Male,B.Tech,ECE,6.842990145307701
5985,Female,PhD,ECE,8.10834496558013
5986,Female,B.Tech,CSE,6.676149114958093
5987,Male,B.Tech,CSE,7.368814814573229
5988,Male,B.Tech,ECE,9.098890525926256
5989,Female,MS,CSE,8.197583470905258
5990,Female,B.Tech,CSE,7.189786983256988
5991,Male,PhD,CND,8.889728165074741
5992,Male,B.Tech,ECE,4.969976163096325
5993,Female,B.Tech,CND,8.832894330797624
5994,Female,MS,ECE,8.057684579754062
5995,Male,MS,CHD,8.212136078965695
5996,Male,B.Tech,CSE,8.768993101629745
5997,Female,B.Tech,ECE,7.720601592132164
5998,Male,B.Tech,ECE,7.517153879574673
5999,Male,B.Tech,CHD,6.2993640489746685
6000,Male,MS,CHD,8.64772976617364
6001,Male,MS,ECE,8.5896327701707
6002,Male,B.Tech,CSE,7.145474914299512
6003,Male,MS,ECE,7.097688230103692
6004,Male,B.Tech,CSE,5.003049154044598
6005,Male,B.Tech,CSE,7.184041871006977
6006,Female,PhD,CSE,7.696135517604235
6007,Male,PhD,CND,8.35847145510283
6008,Male,B.Tech,CSE,8.646504924094515
6009,Female,B.Tech,CSE,7.049021661882614
6010,Female,B.Tech,CHD,5.569173198147721
6011,Female,MS,CHD,7.421121987573796
6012,Female,B.Tech,ECE,6.796443022766229
6013,Female,MS,CND,7.962254636649894
6014,Male,MS,ECE,9.220988380272203
6015,Male,PhD,CSE,8.571023139537543
6016,Male,MS,CND,8.073111752880083
6017,Female,B.Tech,ECE,7.184289644431678
6018,Male,B.Tech,CSE,7.5112984894055375
6019,Female,B.Tech,CSE,7.025688927700679
6020,Male,B.Tech,ECE,6.077544018688413
6021,Male,PhD,CND,8.694214774846467
6022,Male,B.Tech,ECE,8.079688005156918
6023,Male,B.Tech,ECE,8.662156068337664
6024,Male,MS,CND,8.00241451312267
6025,Male,MS,CSE,7.811220276032643
6026,Male,MS,ECE,8.072833602192686
6027,Female,B.Tech,ECE,7.012175422143956
6028,Male,B.Tech,CSE,7.658347614908757
6029,Male,B.Tech,CSE,6.654632898611482
6030,Male,B.Tech,CSE,7.916860207573576
6031,Female,B.Tech,CSE,7.717943458040499
6032,Male,B.Tech,ECE,6.38038071153169
6033,Female,PhD,CND,8.45049382521338
6034,Male,B.Tech,CSE,8.940202385406657
6035,Male,B.Tech,ECE,6.491130409490682
6036,Female,B.Tech,CHD,7.841159464283008
6037,Other,MS,CHD,8.967706502181038
6038,Female,B.Tech,ECE,6.80900013193442
6039,Male,B.Tech,CND,7.346288770975461
6040,Female,B.Tech,ECE,5.950406571801692
6041,Male,B.Tech,ECE,9.253817092548346
6042,Male,B.Tech,CSE,6.628804825283025
6043,Male,B.Tech,CSE,7.385152289872711
6044,Female,B.Tech,CSE,8.892999658633187
6045,Male,B.Tech,CSE,6.191656893283945
6046,Male,B.Tech,ECE,5.069089220771417
6047,Female,B.Tech,CHD,6.194290345030116
6048,Male,B.Tech,CSE,6.009199711173479
6049,Male,MS,CSE,7.093270383043595
6050,Male,B.Tech,ECE,6.179559021743866
6051,Male,B.Tech,ECE,6.517667458923633
6052,Male,PhD,CSE,8.32056546736853
6053,Female,B.Tech,ECE,7.166961332569043
6054,Male,MS,CSE,8.02890695502931
6055,Female,MS,CND,7.805478673714473
6056,Male,B.Tech,CHD,8.414412921661157
6057,Other,B.Tech,ECE,5.922218908580868
6058,Male,MS,CND,8.13177540772364
6059,Male,B.Tech,ECE,6.186854304848198
6060,Female,B.Tech,CSE,5.9280583285245
6061,Male,B.Tech,CSE,7.1534748369676695
6062,Male,MS,ECE,8.001920800806113
6063,Female,B.Tech,CSE,6.661835953158149
6064,Male,B.Tech,CSE,6.9602453463134575
6065,Male,PhD,ECE,8.007854009194537
6066,Male,B.Tech,ECE,5.963494625164042
6067,Female,B.Tech,ECE,7.145685452982992
6068,Male,B.Tech,CHD,8.713073623493198
6069,Female,B.Tech,CSE,7.049608691516617
6070,Male,B.Tech,CSE,7.460377761344068
6071,Male,B.Tech,CSE,7.556648621710561
6072,Male,B.Tech,CSE,6.4962286501581
6073,Male,B.Tech,CHD,7.0303111155951985
6074,Female,MS,ECE,8.846543089025724
6075,Male,MS,CSE,7.5762565979691106
6076,Male,PhD,ECE,7.824201490081389
6077,Male,B.Tech,ECE,6.636081790042156
6078,Male,B.Tech,CSE,6.251272958954071
6079,Male,B.Tech,CSE,6.216816402627009
6080,Female,B.Tech,CSE,7.399091240217886
6081,Male,B.Tech,ECE,6.3881550317748035
6082,Female,MS,CHD,7.024960887641379
6083,Male,B.Tech,CSE,5.593488660967403
6084,Female,B.Tech,CND,5.799151070511759
6085,Male,B.Tech,ECE,6.496579458290499
6086,Male,B.Tech,CSE,6.053035198111706
6087,Female,B.Tech,CSE,7.354037846278461
